conversation_id,utterance_id,speaker,history,utterance,emotion,visual,audio,source_utterance_id,image,audio_path,source_row_index,source_speaker_code,source_turn
Ses05F_impro08,58,Female,"Female: Hi, sir. How can I help you?
Male: Oh, thank God. Do you know how long I've been on the phone for half an hour trying to talk to a freaking human being.
Male: All I want to do is put my, pay for my freaking credit card, and there's something wrong in my bill, Like I swear, it says I didn't paid last month, but I know I paid last month.
Female: Okay.
Male: I put- I've been typing my number in millions of times, it won't listen to me, it's not working, and I can't get a single human being, and finally-
Female: [LAUGHTER] All right. I'm sorry, sir that you've been having a hard time.
Male: This is ridiculous. I- I seriously, I don't understand why you think these automated systems are supposed to like work for anybody. They have never, ever work for me.
Female: I kwon, it is ridiculous
Female: yeah, I understand.
Male: Can you like talk to somebody about this, can you like can you tell them that this is ridiculous and can they change it from now on, is there a phone number you have that I can call that will like automatically be talking to somebody a human being.
Female: Uh- when's when's-
Female: Sir-
Female: If yeah, well if you just slow down we'll um, we'll definitely have your problem solved and after we have your problem solved, then I can transfer you to a manager, someone who can you know, you can voice your complaint to, who will be able to something about it.
Male: Well, okay ,well First off, fine, fine, fine. Let's see, first off, um- yeah my bill's wrong.
Male: Like I know I paid last month, but it hasn't been paid and you charged me a late fee.
Female: Okay, so where?, okay, all right, so where did you uh- locate your your bill?
Male: I got it in the mail.
Female: In the mail?
Male: yeah
Female: So is it, is- is it at all possible that maybe this statement is just old and that the transaction hadn't been processed yet?
Male: Well, when I look online, it says, it says that I was charged a late fee so I'm assuming that I paid on your web site-
Female: Okay.
Male: like I paid right through your own company before my due date but it's still and it even shows my payment there, and then it charged me the late fee afterwards.
Female: Okay.
Female: Okay so, I'll just look it up and you know see what's going on, maybe we can...
Male: Okay.
Female: if I call it up on the screen.
Male: Okay, great, go ahead.
Female: So in the database, it looks as though um, there is a there is like a glitch in the transaction where it hadn't gone through before, but I do see that you paid the, what can you tell me the amount, what was the amount?
Male: It was one ninety eight sixty three. I paid the minimum.
Female: Okay, I do see that on here, and it says that um, it had some trouble clearing for some reason. And I think that was the problem on our end. So um-
Female: Well you know sometimes-- just with online transactions, things happens. so um-
Male: No, No, No, I am grateful.
Female: Yeah, we- Somebody went in and- and cleared the problem and it looks like you're all paid.
Male: Did they take-
Female: You do the direct the direct it um- it's taking right out of your bank account, correct?
Male: Yes, yes, exactly.
Female: Yeah so- That --that did go through.
Male: Are you taking the late fee off of my account then?
Female: Um- I can try to do that for you, certainly.
Male: Because I paid it on time.
Female: Right, right, and since--yeah, since it was just a computer glitch, then that's that should be cleared up as well. So I'm going to go ahead and try and put that into the computer. And if for some reason you notice on your statement in a few days that you've been charged and an overdue fee, then you should just call back and we'll have that.
Male: Right.
Male: Yeah, but if I call back, I'll have to go through this whole rigmarole again. and try to get a hole or someone.
Female: Well I'll give you my direct line and my number so you can- you can get directly to me.
Female: yeah.
Male: That would be wonderful, that would be great seriously.
Female: No problem.
Male: thank you, what's the number?
Female: ahh one eight hundred three two three
Male: three two three
Female: six four nine four
Male: six four nine four. That would be so great, thank you so much.
Female: You're welcome
Female: I'm sorry that it was an inconvenience.
Male: It was horrible, but you've made it much better, thank you very much. Absolutely
Female: Have a good day.
Male: You too, thank you so much, have a wonderful day.",bye bye,neutral,"Female: The woman displays a bright smile with slightly raised eyebrows, indicating a playful or cheerful demeanor. Her eyes are wide open, enhancing the joyful expression.","Fundamental Frequency: The fundamental frequency is relatively stable throughout this very short audio sample. It appears to be in a moderate range, neither particularly high nor low. There are no significant fluctuations or changes in pitch contour observed within this brief utterance. The overall impression is of a neutral pitch usage.; Loudness / Energy: The loudness and energy level are consistent and at a moderate level throughout the audio. The voice sounds neither particularly strong nor soft. There are no noticeable shifts in emphasis or intensity. The overall sense of vocal dynamics is limited due to the brevity of the speech.; Speaking Rate and Pauses: The speaking rate is very fast due to the extremely short nature of the utterance ('Bye bye'). There are no discernible pauses within this brief sample. The delivery is direct and immediate.; Voice Quality Features: The voice quality sounds clear and smooth. There are no audible signs of breathiness, strain, hoarseness, or roughness. The vocal production appears effortless and natural for this short, simple phrase.",Ses05F_impro08_F033,/kaggle/input/iemocap-testset/iemocap_frames/Session5/Ses05F_impro08_F033.jpg,/kaggle/input/iemocap-dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro08/Ses05F_impro08_F033.wav,812,F,33
Ses05M_impro01,0,Female,,Can I help you?,neutral,"Male: The man's facial expression is friendly and slightly amused, with a smile and relaxed posture. His eyes are open wide, suggestive of engagement and openness.","Fundamental Frequency: The fundamental frequency appears to be in a moderate range, not particularly high or low. There's a general stability to the pitch, without extreme fluctuations. The pitch contour seems relatively flat, suggesting a neutral or monotonous delivery, with no significant rises or falls to indicate strong emotion or emphasis.; Loudness / Energy: The loudness and energy are moderate, neither very strong nor very soft. The energy level is fairly consistent throughout the short utterance. There are no sudden shifts in intensity or emphasis, contributing to a steady vocal presence. Overall, the vocal dynamics are subdued.; Speaking Rate and Pauses: The speaking rate is moderate. The delivery is smooth and rhythmic, with no significant hesitations or pauses interrupting the flow. The words are articulated clearly and at a steady pace, creating a sense of directness in this brief interaction.; Voice Quality Features: The voice quality sounds clear and smooth. There are no noticeable signs of breathiness, strain, hoarseness, or roughness. The vocal production appears controlled and steady, suggesting a healthy and well-modulated voice.",Ses05M_impro01_F000,/kaggle/input/iemocap-testset/iemocap_frames/Session5/Ses05M_impro01_F000.jpg,/kaggle/input/iemocap-dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_F000.wav,249,F,0
Ses05M_impro01,1,Female,Female: Can I help you?,"Oh, this- this form that you have is the wrong form. You need to go over to the other line on the other side of the D.M.V..",neutral,"Male: The man's facial expression shows a neutral demeanor, with a slight upward tilt of his mouth that may suggest mild confusion or curiosity. His brow is relaxed, and his eyes are focused but not particularly expressive.","Fundamental Frequency: The fundamental frequency appears relatively stable throughout this short utterance, suggesting a moderate pitch range. There are no dramatic shifts that would indicate extreme emotional expression or specific prosodic emphasis, leading to an overall impression of a fairly neutral pitch usage. The voice does not sound distinctly high or low, but rather falls within a typical speaking range.; Loudness / Energy: The loudness and energy level are consistent throughout the audio clip. The voice sounds moderately strong, without significant fluctuations in intensity. There are no pronounced shifts that suggest emphasis or a change in the speaker's engagement. The overall impression is one of steady vocal dynamics, neither overly powerful nor particularly subdued.; Speaking Rate and Pauses: The speaking rate is moderate and the delivery is fairly smooth. There is a brief pause after 'form' which might be a slight hesitation or a natural break in thought. The rhythm is relatively even, and the pauses do not significantly disrupt the flow. The pacing feels conversational.; Voice Quality Features: The voice quality sounds clear and smooth, with no obvious signs of breathiness, strain, or hoarseness. The vocal production seems effortless, suggesting good vocal fold adduction. There are no noticeable irregularities that would indicate rough or tight vocalizations, presenting an overall impression of a healthy and natural speaking voice.",Ses05M_impro01_F001,/kaggle/input/iemocap-testset/iemocap_frames/Session5/Ses05M_impro01_F001.jpg,/kaggle/input/iemocap-dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_F001.wav,250,F,1
Ses05M_impro01,2,Female,"Female: Can I help you?
Female: Oh, this- this form that you have is the wrong form. You need to go over to the other line on the other side of the D.M.V..","Right, but this is the wrong form. Somebody gave you the wrong form.",neutral,"Male: The man's expression appears thoughtful, with his eyebrows slightly furrowed, and his mouth forming a neutral line, suggesting contemplation or mild concern.","Fundamental Frequency: The fundamental frequency of the speech is generally in a moderate to slightly low range, suggesting a mature and stable vocal production. There are no dramatic shifts in pitch, indicating a relatively consistent intonation pattern. The overall impression is of a calm and controlled delivery, with subtle pitch variations that likely convey emphasis rather than strong emotional expression.; Loudness / Energy: The loudness and energy levels are consistent and moderate throughout the audio. The voice sounds clear and present without being overpowering. There are subtle increases in energy that coincide with certain phrases, suggesting natural emphasis and engagement with the content. The overall vocal dynamics are not overly dramatic but convey a sense of confident and articulate communication.; Speaking Rate and Pauses: The speaking rate is moderate and well-paced. The speaker articulates clearly, and the delivery feels natural and unhurried. Pauses are used effectively to separate ideas and allow for reflection, contributing to a clear and easy-to-follow discourse. The rhythm is steady, indicating a comfortable and fluent delivery without any noticeable hesitations or rushed segments.; Voice Quality Features: The voice quality is clear and smooth, with a natural resonance. There are no prominent signs of strain, hoarseness, or breathiness. The vocal production sounds healthy and well-supported, with a pleasant timbre. Any minor fluctuations in quality are likely typical of natural speech and do not detract from the overall clarity and pleasantness of the voice.",Ses05M_impro01_F002,/kaggle/input/iemocap-testset/iemocap_frames/Session5/Ses05M_impro01_F002.jpg,/kaggle/input/iemocap-dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_F002.wav,251,F,2
Ses05M_impro01,3,Female,"Female: Can I help you?
Female: Oh, this- this form that you have is the wrong form. You need to go over to the other line on the other side of the D.M.V..
Female: Right, but this is the wrong form. Somebody gave you the wrong form.","Yeah. So, I can't -- I can't do anything-",neutral,"Male: The man's facial expression appears concerned, with slightly raised eyebrows and a tense mouth. His eyes are wide, suggesting a mix of apprehension and sincerity.","Fundamental Frequency: The fundamental frequency is difficult to assess definitively due to the very short duration and the nature of the utterance. It appears to start at a moderate level and perhaps slightly rises towards the end, suggesting a typical intonation pattern for a question or a statement with rising emphasis. However, the overall pitch contour and stability cannot be reliably determined from such a brief clip.; Loudness / Energy: The loudness starts at a moderate level and might slightly increase towards the end. The overall energy is not very high, suggesting a relatively soft or neutral vocal delivery rather than an emphatic one. There are no significant dynamic shifts or strong emphasis points detectable in this short segment.; Speaking Rate and Pauses: The speaking rate is extremely fast, as the entire utterance is delivered in a single breath without any discernible pauses. The delivery is very compressed due to the speed.; Voice Quality Features: The voice quality sounds relatively clear and natural. There are no immediate indications of significant hoarseness, strain, or breathiness. The clarity suggests a smooth vocal production within this very short utterance.",Ses05M_impro01_F003,/kaggle/input/iemocap-testset/iemocap_frames/Session5/Ses05M_impro01_F003.jpg,/kaggle/input/iemocap-dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_F003.wav,252,F,3
Ses05M_impro01,4,Female,"Female: Can I help you?
Female: Oh, this- this form that you have is the wrong form. You need to go over to the other line on the other side of the D.M.V..
Female: Right, but this is the wrong form. Somebody gave you the wrong form.
Female: Yeah. So, I can't -- I can't do anything-","No, but this is for um- replacements and you need a new -- whole new license as a California --",neutral,"Male: The man's expression appears focused and slightly animated, with raised eyebrows and wide eyes, suggesting engagement or emphasis in his speech. His mouth is open and slightly curved, indicating he is actively speaking or explaining something.","Fundamental Frequency: The fundamental frequency (F0) of the voice appears to be within a moderate range, not sounding excessively high or low. There's a generally stable pitch contour throughout the short utterance, with no dramatic fluctuations or significant shifts. The pitch use seems quite controlled and even, suggesting a clear and deliberate delivery.; Loudness / Energy: The loudness and vocal energy are at a moderate level, neither exceptionally strong nor weak. The energy level is consistent, with no sudden surges or drops. There aren't any distinct shifts in emphasis or intensity that would suggest strong emotional coloring or a need to project. The overall vocal dynamics are quite subdued.; Speaking Rate and Pauses: The speaking rate is moderate and clear. The speaker delivers the words at a steady pace, with no indication of rushing or excessive slowness. There are very brief, almost imperceptible pauses between phrases, which help maintain a smooth and natural rhythm. The pacing feels comfortable and easy to follow.; Voice Quality Features: The voice quality sounds clear and smooth. There are no apparent signs of strain, hoarseness, or breathiness. The vocal production seems effortless and well-controlled, contributing to an overall pleasant and easy-to-understand quality. Any minor fluctuations are not perceptually significant.",Ses05M_impro01_F004,/kaggle/input/iemocap-testset/iemocap_frames/Session5/Ses05M_impro01_F004.jpg,/kaggle/input/iemocap-dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_F004.wav,253,F,4
Ses05M_impro01,5,Male,"Female: Can I help you?
Female: Oh, this- this form that you have is the wrong form. You need to go over to the other line on the other side of the D.M.V..
Female: Right, but this is the wrong form. Somebody gave you the wrong form.
Female: Yeah. So, I can't -- I can't do anything-
Female: No, but this is for um- replacements and you need a new -- whole new license as a California --",What's the difference? What's the difference between that form and this form?,frustrated,"Male: The expression shows raised eyebrows, wide eyes, and a slightly open mouth, indicating confusion or questioning.","Fundamental Frequency: The fundamental frequency appears to be within a moderate to slightly low range, suggesting a generally grounded and stable pitch. There are no extreme fluctuations or significant jumps in pitch, indicating a relatively controlled vocal delivery. The pitch contour is fairly linear throughout the short utterance, with minor inflections likely tied to prosodic elements like questioning. Overall, the pitch is used in a straightforward manner, without dramatic rises or falls.; Loudness / Energy: The loudness and energy level are consistently moderate, not exhibiting excessive volume or softness. There are subtle increases in energy towards the end of the phrases, which could indicate slight emphasis or a natural rise in intonation when posing questions. The vocal dynamics are subdued, suggesting a calm and measured delivery rather than an energetic or forceful one.; Speaking Rate and Pauses: The speaking rate is moderate, with clear articulation and a relaxed pace. The speaker delivers the words smoothly, and the pauses are brief and appropriately placed, primarily serving to separate the distinct questions. The rhythm is even, and the pauses contribute to clarity without creating a sense of hesitation or disruption to the flow.; Voice Quality Features: The voice quality sounds clear and smooth. There are no apparent signs of hoarseness, strain, or breathiness. The vocal production seems effortless and well-supported, suggesting a healthy and stable vocal fold vibration. Any slight variations are likely natural and do not detract from an overall impression of good vocal clarity.",Ses05M_impro01_M004,/kaggle/input/iemocap-testset/iemocap_frames/Session5/Ses05M_impro01_M004.jpg,/kaggle/input/iemocap-dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_M004.wav,254,M,4
Ses05M_impro01,6,Female,"Female: Can I help you?
Female: Oh, this- this form that you have is the wrong form. You need to go over to the other line on the other side of the D.M.V..
Female: Right, but this is the wrong form. Somebody gave you the wrong form.
Female: Yeah. So, I can't -- I can't do anything-
Female: No, but this is for um- replacements and you need a new -- whole new license as a California --
Male: What's the difference? What's the difference between that form and this form?","Sir, don't get an attitude with me.",frustrated,"Female: The woman shows a mixture of frustration and assertiveness, with her brow slightly furrowed, eyes wide, and her mouth positioned as if she's mid-sentence, emphasizing her point.","Fundamental Frequency: The fundamental frequency appears to be within a moderate to slightly high range, suggesting a voice that is not particularly deep but also not exceptionally high-pitched. There's a sense of stability in the pitch throughout the short utterance, with no significant fluctuations or dramatic changes in contour. The pitch is used straightforwardly, without much variation for emphasis or emotional expression in this brief segment.; Loudness / Energy: The loudness and energy level are moderate and consistent. The voice sounds neither overly strong nor particularly soft. There are no sudden shifts in emphasis or intensity; the energy remains relatively steady. This suggests a controlled vocal delivery with a balanced sense of vocal dynamics.; Speaking Rate and Pauses: The speaking rate in this short clip is moderate. The delivery is relatively smooth, with no discernible hesitations or abrupt stops. There are no pauses present in this segment, contributing to a direct and uninterrupted flow of speech.; Voice Quality Features: The voice quality sounds clear and relatively smooth. There are no immediate indications of breathiness, strain, hoarseness, or roughness. The vocal production seems controlled and free from noticeable irregularities or undesirable qualities.",Ses05M_impro01_F005,/kaggle/input/iemocap-testset/iemocap_frames/Session5/Ses05M_impro01_F005.jpg,/kaggle/input/iemocap-dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_F005.wav,255,F,5
Ses05M_impro01,7,Male,"Female: Can I help you?
Female: Oh, this- this form that you have is the wrong form. You need to go over to the other line on the other side of the D.M.V..
Female: Right, but this is the wrong form. Somebody gave you the wrong form.
Female: Yeah. So, I can't -- I can't do anything-
Female: No, but this is for um- replacements and you need a new -- whole new license as a California --
Male: What's the difference? What's the difference between that form and this form?
Female: Sir, don't get an attitude with me.","I'm not getting a -- well, you wait in this line and not get an attitude.",angry,"Male: The man is expressing frustration, with raised eyebrows and slightly open mouth suggesting exasperation. His hand gesture is open and somewhat animated, indicating emphasis in his speech.","Fundamental Frequency: The fundamental frequency appears to be in a moderate to slightly high range, suggesting a voice that is neither particularly deep nor exceptionally high-pitched. There's a noticeable degree of pitch variation throughout the short utterance, indicating a dynamic inflection. The pitch contour rises towards the end of the sentence, creating a slight questioning or emphatic tone. Overall, pitch is used expressively within this segment.; Loudness / Energy: The loudness and energy level are moderate, with no extreme peaks or dips. The voice sounds clear and well-projected without being overly loud. There's a slight increase in energy towards the end of the utterance, coinciding with the pitch rise, which adds emphasis to the final words. The vocal dynamics are present but not overly dramatic.; Speaking Rate and Pauses: The speaking rate is moderate to slightly fast, with a continuous flow of speech. There are no significant pauses within this very short segment, contributing to a sense of directness and urgency. The delivery is smooth and rhythmic, indicating good articulation.; Voice Quality Features: The voice quality sounds clear and relatively smooth. There are no obvious signs of hoarseness, strain, or excessive breathiness. It sounds like a typical, healthy speaking voice with good resonance and articulation. Fluctuations are minimal, suggesting a stable vocal production.",Ses05M_impro01_M005,/kaggle/input/iemocap-testset/iemocap_frames/Session5/Ses05M_impro01_M005.jpg,/kaggle/input/iemocap-dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_M005.wav,256,M,5
Ses05M_impro01,8,Female,"Female: Can I help you?
Female: Oh, this- this form that you have is the wrong form. You need to go over to the other line on the other side of the D.M.V..
Female: Right, but this is the wrong form. Somebody gave you the wrong form.
Female: Yeah. So, I can't -- I can't do anything-
Female: No, but this is for um- replacements and you need a new -- whole new license as a California --
Male: What's the difference? What's the difference between that form and this form?
Female: Sir, don't get an attitude with me.
Male: I'm not getting a -- well, you wait in this line and not get an attitude.","No, I understand and there are a lot of people here. But what I'm telling you is that it's different for different states and since your getting a new license in the state of California -- You have to fill out a different form than you did.",neutral,"Male: The man's facial expression shows a mixture of concern and confusion, with raised eyebrows and slightly parted lips, indicating he is processing information or seeking clarification.","Fundamental Frequency: The fundamental frequency of the speech remains relatively stable throughout the short utterance, suggesting a generally consistent pitch. The pitch does not appear to be exceptionally high or low, falling within a typical conversational range. There are no dramatic fluctuations or significant changes in the pitch contour that would indicate strong emotional emphasis or a deliberate change in speaking style. Overall, the pitch usage is unremarkable and serves a clear, informative purpose.; Loudness / Energy: The loudness and energy level are consistent and moderate. The voice sounds clear and well-articulated, without significant dips or spikes in volume. There are no discernible shifts in emphasis through loudness, implying a neutral or even tone. The overall impression is one of steady vocal energy, suitable for conveying information without added emotional intensity.; Speaking Rate and Pauses: The speaking rate is moderate and feels quite smooth. The speaker delivers their words at a comfortable pace, neither rushed nor excessively slow. There are minimal to no noticeable pauses within the utterance, contributing to a fluid and continuous delivery. The lack of significant pauses aids in the directness and efficiency of the message being conveyed.; Voice Quality Features: The voice quality appears to be clear and smooth. There are no indications of breathiness, strain, hoarseness, or roughness. The voice sounds natural and unforced, suggesting good vocal fold function and control. The clarity of the speech further supports the impression of a healthy and well-modulated voice.",Ses05M_impro01_F006,/kaggle/input/iemocap-testset/iemocap_frames/Session5/Ses05M_impro01_F006.jpg,/kaggle/input/iemocap-dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_F006.wav,257,F,6
Ses05M_impro01,9,Male,"Female: Can I help you?
Female: Oh, this- this form that you have is the wrong form. You need to go over to the other line on the other side of the D.M.V..
Female: Right, but this is the wrong form. Somebody gave you the wrong form.
Female: Yeah. So, I can't -- I can't do anything-
Female: No, but this is for um- replacements and you need a new -- whole new license as a California --
Male: What's the difference? What's the difference between that form and this form?
Female: Sir, don't get an attitude with me.
Male: I'm not getting a -- well, you wait in this line and not get an attitude.
Female: No, I understand and there are a lot of people here. But what I'm telling you is that it's different for different states and since your getting a new license in the state of California -- You have to fill out a different form than you did.","Well then, when I showed them my I.D. before and I said I had to get a new I.D, why didn't they tell me to fill out the right form?",frustrated,"Male: The man's facial expression is friendly and animated, featuring a broad smile with raised eyebrows that convey surprise or enthusiasm. His eyes are open wide, suggesting engagement and interest.","Fundamental Frequency: The fundamental frequency appears to be in a moderate range, neither exceptionally high nor low. There is some fluctuation in pitch, suggesting a natural, conversational intonation rather than a monotone delivery. The pitch contour shows slight rises and falls, typical of spoken English. Overall, the pitch use is unremarkable and characteristic of standard speech.; Loudness / Energy: The loudness and energy levels are consistent and moderate throughout the audio clip. The voice sounds clear and audible without being overly loud. There are no dramatic shifts in intensity, indicating a steady vocal projection. The overall impression is one of controlled and balanced vocal energy.; Speaking Rate and Pauses: The speaking rate is moderate, with a natural rhythm. The speaker articulates clearly, and the flow of speech is generally smooth. There are very brief pauses, likely for breath or thought, which are not disruptive to the overall pacing. The pauses are short and functional, contributing to a natural delivery.; Voice Quality Features: The voice quality sounds clear and relatively smooth. There are no prominent signs of strain, hoarseness, or breathiness. The vocal production appears effortless, suggesting good vocal fold closure and control. The quality is generally pleasant and easy to understand.",Ses05M_impro01_M008,/kaggle/input/iemocap-testset/iemocap_frames/Session5/Ses05M_impro01_M008.jpg,/kaggle/input/iemocap-dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_M008.wav,258,M,8
Ses05M_impro01,10,Female,"Female: Can I help you?
Female: Oh, this- this form that you have is the wrong form. You need to go over to the other line on the other side of the D.M.V..
Female: Right, but this is the wrong form. Somebody gave you the wrong form.
Female: Yeah. So, I can't -- I can't do anything-
Female: No, but this is for um- replacements and you need a new -- whole new license as a California --
Male: What's the difference? What's the difference between that form and this form?
Female: Sir, don't get an attitude with me.
Male: I'm not getting a -- well, you wait in this line and not get an attitude.
Female: No, I understand and there are a lot of people here. But what I'm telling you is that it's different for different states and since your getting a new license in the state of California -- You have to fill out a different form than you did.
Male: Well then, when I showed them my I.D. before and I said I had to get a new I.D, why didn't they tell me to fill out the right form?",I don't know. I don't know who told you. It wasn't me.,frustrated,"Male: The man's expression shows a slight frown with raised eyebrows, indicating confusion or concern. His mouth is closed and neutral, suggesting he is processing information or unsure about what is being discussed.","Fundamental Frequency: The fundamental frequency appears to be within a moderate to slightly low range, suggesting a generally calm and grounded vocal presentation. There are no dramatic fluctuations or extreme shifts in pitch, indicating a relatively stable intonation throughout the short utterance. The pitch contour is fairly linear, with subtle rises at the end of phrases, common in declarative sentences. Overall, pitch is used in a straightforward manner, without significant expressive variation.; Loudness / Energy: The loudness and energy level are consistent and moderate. The voice sounds neither particularly strong nor weak, suggesting a normal conversational volume. There are no abrupt increases or decreases in energy that would indicate strong emphasis or a sudden loss of vocal power. The overall impression is one of consistent, moderate vocal dynamics.; Speaking Rate and Pauses: The speaking rate is moderate, with a clear and unhurried delivery. There are very brief pauses, typical of natural speech, allowing for slight breaths between phrases. The rhythm is steady and even, contributing to a smooth flow of information. The pauses are minimal and serve to segment the speech naturally rather than to create dramatic effect.; Voice Quality Features: The voice quality sounds clear and smooth. There are no audible signs of breathiness, strain, or hoarseness. The vocal production appears efficient, suggesting a healthy vocal fold function. The sound is well-resonant and free from noticeable roughness or tightness, contributing to an overall pleasant and easily understood vocal delivery.",Ses05M_impro01_F007,/kaggle/input/iemocap-testset/iemocap_frames/Session5/Ses05M_impro01_F007.jpg,/kaggle/input/iemocap-dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_F007.wav,259,F,7
Ses05M_impro01,11,Male,"Female: Can I help you?
Female: Oh, this- this form that you have is the wrong form. You need to go over to the other line on the other side of the D.M.V..
Female: Right, but this is the wrong form. Somebody gave you the wrong form.
Female: Yeah. So, I can't -- I can't do anything-
Female: No, but this is for um- replacements and you need a new -- whole new license as a California --
Male: What's the difference? What's the difference between that form and this form?
Female: Sir, don't get an attitude with me.
Male: I'm not getting a -- well, you wait in this line and not get an attitude.
Female: No, I understand and there are a lot of people here. But what I'm telling you is that it's different for different states and since your getting a new license in the state of California -- You have to fill out a different form than you did.
Male: Well then, when I showed them my I.D. before and I said I had to get a new I.D, why didn't they tell me to fill out the right form?
Female: I don't know. I don't know who told you. It wasn't me.","Well, it was this girl standing right next to you. Can we ask her why she didn't let me fill out the right form?",frustrated,"Male: The man has a neutral expression with slightly raised eyebrows, indicating mild concern or curiosity. His mouth is closed, suggesting he is focused and engaged in the conversation.","{ ""Fundamental Frequency: "": ""The fundamental frequency (pitch) of the voice in this audio clip is relatively stable and falls within a moderate to slightly high range. There are no dramatic upward or downward shifts, suggesting a consistent, conversational tone. The overall impression is of a clear and controlled pitch usage without excessive vocal fry or falsetto."", ""Loudness / Energy: "": ""The loudness and energy of the voice are moderate, consistent with a conversational setting. The speaker's volume doesn't fluctuate significantly, indicating a steady delivery. There are no abrupt changes in intensity that would suggest strong emotional emphasis or a sudden loss of vocal power. The overall energy level is balanced and sustained."", ""Speaking Rate and Pauses: "": ""The speaking rate is moderate, with a clear and deliberate pace. The speaker articulates words distinctly, and there are short, natural pauses between phrases that aid in comprehension. These pauses are not excessively long and contribute to a smooth, rhythmic flow of speech. The overall impression is one of clear and unhurried communication."", ""Voice Quality Features: "": ""The voice quality is generally clear and smooth. There are no discernible signs of hoarseness, strain, or excessive breathiness. The vocal production appears effortless, suggesting good vocal fold closure. The quality remains consistent throughout the short audio clip, indicating a healthy and well-managed voice."" } }",Ses05M_impro01_M009,/kaggle/input/iemocap-testset/iemocap_frames/Session5/Ses05M_impro01_M009.jpg,/kaggle/input/iemocap-dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_M009.wav,260,M,9
Ses05M_impro01,12,Female,"Female: Can I help you?
Female: Oh, this- this form that you have is the wrong form. You need to go over to the other line on the other side of the D.M.V..
Female: Right, but this is the wrong form. Somebody gave you the wrong form.
Female: Yeah. So, I can't -- I can't do anything-
Female: No, but this is for um- replacements and you need a new -- whole new license as a California --
Male: What's the difference? What's the difference between that form and this form?
Female: Sir, don't get an attitude with me.
Male: I'm not getting a -- well, you wait in this line and not get an attitude.
Female: No, I understand and there are a lot of people here. But what I'm telling you is that it's different for different states and since your getting a new license in the state of California -- You have to fill out a different form than you did.
Male: Well then, when I showed them my I.D. before and I said I had to get a new I.D, why didn't they tell me to fill out the right form?
Female: I don't know. I don't know who told you. It wasn't me.
Male: Well, it was this girl standing right next to you. Can we ask her why she didn't let me fill out the right form?","You- You can ask her if you want, but she's busy and she probably won't answer you.",frustrated,"Male: The man's facial expression shows a neutral demeanor with slight concern; his eyebrows are raised and his mouth is slightly open, suggesting he may be uncertain or hesitant.","Fundamental Frequency: The fundamental frequency is relatively stable throughout the clip, suggesting a consistent pitch. It appears to be in a moderate range, neither distinctly high nor low. There are no dramatic shifts in pitch contour, giving the impression of a steady and controlled vocal delivery.; Loudness / Energy: The loudness and energy level are consistent throughout the audio clip. The voice sounds moderately strong, without significant fluctuations in intensity. There are no pronounced shifts in emphasis, indicating a generally even vocal dynamic.; Speaking Rate and Pauses: The speaking rate is moderate. The speaker delivers their words at a steady pace, with a smooth flow. There are no significant pauses that interrupt the rhythm of the speech, contributing to a continuous and coherent delivery.; Voice Quality Features: The voice quality sounds clear and smooth. There are no obvious signs of breathiness, strain, or hoarseness. The vocal production seems natural and well-controlled, without any harsh or rough textures.",Ses05M_impro01_F008,/kaggle/input/iemocap-testset/iemocap_frames/Session5/Ses05M_impro01_F008.jpg,/kaggle/input/iemocap-dataset/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro01/Ses05M_impro01_F008.wav,261,F,8
